name,Area1 (Land),Area1 (Water),Total Population,Total Population.1,Population Density (Per Sq. Mile),Area (Land),Area Total:,Area Total: Area (Land),Area Total: Area (Water),Total Population:,Total Population: Under 5 Years,Total Population: 5 to 9 Years,Total Population: 10 to 14 Years,Total Population: 15 to 17 Years,Total Population: 18 to 24 Years,Total Population: 25 to 34 Years,Total Population: 35 to 44 Years,Total Population: 45 to 54 Years,Total Population: 55 to 64 Years,Total Population: 65 to 74 Years,Total Population: 75 to 84 Years,Total Population: 85 Years and Over,Households:,Households: Family Households,Households: Family Households: Married-Couple Family,Households: Family Households: Other Family,"Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present",Households: Nonfamily Households,Households: Nonfamily Households: Male Householder,Households: Nonfamily Households: Female Householder,Average Household Size,Population 16 Years and Over:,Population 16 Years and Over: in Labor Force,Population 16 Years and Over: in Labor Force: in Armed Forces,Population 16 Years and Over: in Labor Force: Civilian,Population 16 Years and Over: in Labor Force: Civilian: Employed,Population 16 Years and Over: in Labor Force: Civilian: Unemployed,Population 16 Years and Over: Not in Labor Force,In Labor Force 16 Years and Over:,In Labor Force 16 Years and Over: in Armed Forces,In Labor Force 16 Years and Over: Civilian,Employed Civilian Population 16 Years and Over:,"Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining",Employed Civilian Population 16 Years and Over: Construction,Employed Civilian Population 16 Years and Over: Manufacturing,Employed Civilian Population 16 Years and Over: Wholesale Trade,Employed Civilian Population 16 Years and Over: Retail Trade,"Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities",Employed Civilian Population 16 Years and Over: Information,"Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration",Employed Civilian Population 16 Years and Over: Public Administration,Employed Civilian Population 16 Years and Over1:,Employed Civilian Population 16 Years and Over1: Private Sector,Employed Civilian Population 16 Years and Over1: Public Sector,Employed Civilian Population 16 Years and Over1: Self-Employed (Incorporated and Not Incorporated),Employed Civilian Population 16 Years and Over1: Private Non-Profit,Employed Civilian Population 16 Years and Over1: Unpaid Family Workers,Median Household Income (In 2018 Inflation Adjusted Dollars),Households1:,Households1: with Earnings,Households1: No Earnings,Households2:,Households2: with Wage or Salary Income,Households2: No Wage or Salary Income,Households3:,Households3: with Self-Employment Income,Households3: No Self-Employment Income,Households4:,"Households4: with Interest, Dividends, or Net Rental Income","Households4: No Interest, Dividends, or Net Rental Income",Households5:,Households5: with Social Security Income,Households5: No Social Security Income,Households6:,Households6: with Supplemental Security Income (Ssi),Households6: No Supplemental Security Income (Ssi),Households7:,Households7: with Public Assistance Income,Households7: No Public Assistance Income,Households8:,Households8: with Retirement Income,Households8: No Retirement Income,Households9:,Households9: with Other Types of Income,Households9: No Other Types of Income,Families:,Families: Income Below Poverty Level,Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Bellow Poverty Level,Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years,"Families: Income Below Poverty Level: Male Householder, No Wife Present","Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present","Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years",Families: Income At or Above Poverty Level,Population Under 18 Years of Age for Whom Poverty Status Is Determined:,Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level,Population Age 18 to 64 for Whom Poverty Status  Is Determined:,Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty,Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level,Population Age 65 and Over for Whom Poverty  Status Is Determined:,Population Age 65 and Over for Whom Poverty  Status Is Determined: Living in Poverty,Population Age 65 and Over for Whom Poverty  Status Is Determined: At or Above Poverty Level,Population for Whom Poverty Status Is Determined:,Population for Whom Poverty Status Is Determined: Under .50,Population for Whom Poverty Status Is Determined: .50 to .74,Population for Whom Poverty Status Is Determined: .75 to .99,Population for Whom Poverty Status Is Determined: 1.00 to 1.49,Population for Whom Poverty Status Is Determined: 1.50 to 1.99,Population for Whom Poverty Status Is Determined: 2.00 and Over,Population for Whom Poverty Status Is Determined1:,Population for Whom Poverty Status Is Determined1: Under 1.00 (Doing Poorly),Population for Whom Poverty Status Is Determined1: 1.00 to 1.99 (Struggling),Population for Whom Poverty Status Is Determined1: Under 2.00 (Poor or Struggling),Population for Whom Poverty Status Is Determined1: 2.00 and Over (Doing Ok),White Alone Population for Whom Poverty Status Is  Determined:,White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Black or African American Alone Population for  Whom Poverty Status Is Determined:,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level,American Indian and Alaska Native Alone  Population for Whom Poverty Status Is Determined:,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level,American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined:,Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Native Hawaiian and Other Pacific Islander Alone  Population for Whom Poverty Status Is Determined:,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined:,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined:,Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined:,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,"White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined:","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level",Workers 16 Years and Over:,"Workers 16 Years and Over: Car, Truck, or Van",Workers 16 Years and Over: Drove Alone,Workers 16 Years and Over: Carpooled,Workers 16 Years and Over: Public Transportation (Includes Taxicab),Workers 16 Years and Over: Motorcycle,Workers 16 Years and Over: Bicycle,Workers 16 Years and Over: Walked,Workers 16 Years and Over: Other Means,Workers 16 Years and Over: Worked At Home,Workers 16 Years and Over in Households:,Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Drove Alone","Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Carpooled",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Public Transportation (Excluding Taxicab),Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Walked,"Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Taxicab, Motorcycle, Bicycle, or Other Means",Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Worked At Home,Workers 16 Years and Over2:,Workers 16 Years and Over2: Did Not Work At Home,Workers 16 Years and Over2: Did Not Work At Home: Less than 10 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 10 to 19 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 20 to 29 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 30 to 39 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 40 to 59 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 60 to 89 Minutes,Workers 16 Years and Over2: Did Not Work At Home: 90 or More Minutes,Workers 16 Years and Over2: Worked At Home,Total:,Total: No Health Insurance Coverage,Total: with Health Insurance Coverage,Total: with Health Insurance Coverage: Public Health Coverage,Total: with Health Insurance Coverage: Private Health Insurance,Population Under 18:,Population Under 18: No Health Insurance Coverage,Population Under 18: with Health Insurance Coverage,Population Under 18: with Health Insurance Coverage: Public Health Coverage,Population Under 18: with Health Insurance Coverage: Private Health Insurance,Population 18 to 24:,Population 18 to 24: No Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage,Population 18 to 24: with Health Insurance Coverage: Public Health Coverage,Population 18 to 24: with Health Insurance Coverage: Private Health Insurance,Population 25 to 34:,Population 25 to 34: No Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage,Population 25 to 34: with Health Insurance Coverage: Public Health Coverage,Population 25 to 34: with Health Insurance Coverage: Private Health Insurance,Population 35 to 64:,Population 35 to 64: No Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage,Population 35 to 64: with Health Insurance Coverage: Public Health Coverage,Population 35 to 64: with Health Insurance Coverage: Private Health Insurance,Population 65 or Older:,Population 65 or Older: No Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage,Population 65 or Older: with Health Insurance Coverage: Public Health Coverage,Population 65 or Older: with Health Insurance Coverage: Private Health Insurance,Own Children under 18 Years:,Own Children under 18 Years: Children Living with Single Parents,Households10:,Households10: 1-Person Household,Households10: 2-Person Household,Households10: 3-Person Household,Households10: 4-Person Household,Households10: 5-Person Household,Households10: 6-Person Household,Households10: 7-or-More Person Household,Latitude,Longitude,Possible Neighborhood,% Area Total: Area (Land),% Area Total: Area (Water),% Total Population: Under 5 Years,% Total Population: 5 to 9 Years,% Total Population: 10 to 14 Years,% Total Population: 15 to 17 Years,% Total Population: 18 to 24 Years,% Total Population: 25 to 34 Years,% Total Population: 35 to 44 Years,% Total Population: 45 to 54 Years,% Total Population: 55 to 64 Years,% Total Population: 65 to 74 Years,% Total Population: 75 to 84 Years,% Total Population: 85 Years and Over,% Households: Family Households,% Households: Family Households: Married-Couple Family,% Households: Family Households: Other Family,"% Households: Family Households: Other Family: Male Householder, No Wife Present","% Households: Family Households: Other Family: Female Householder, No Husband Present",% Households: Nonfamily Households,% Households: Nonfamily Households: Male Householder,% Households: Nonfamily Households: Female Householder,% Population 16 Years and Over: in Labor Force,% Population 16 Years and Over: in Labor Force: in Armed Forces,% Population 16 Years and Over: in Labor Force: Civilian,% Population 16 Years and Over: in Labor Force: Civilian: Employed,% Population 16 Years and Over: in Labor Force: Civilian: Unemployed,% Population 16 Years and Over: Not in Labor Force,% In Labor Force 16 Years and Over: in Armed Forces,% In Labor Force 16 Years and Over: Civilian,"% Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining",% Employed Civilian Population 16 Years and Over: Construction,% Employed Civilian Population 16 Years and Over: Manufacturing,% Employed Civilian Population 16 Years and Over: Wholesale Trade,% Employed Civilian Population 16 Years and Over: Retail Trade,"% Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities",% Employed Civilian Population 16 Years and Over: Information,"% Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","% Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","% Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","% Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","% Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration",% Employed Civilian Population 16 Years and Over: Public Administration,% Employed Civilian Population 16 Years and Over1: Private Sector,% Employed Civilian Population 16 Years and Over1: Public Sector,% Employed Civilian Population 16 Years and Over1: Self-Employed (Incorporated and Not Incorporated),% Employed Civilian Population 16 Years and Over1: Private Non-Profit,% Employed Civilian Population 16 Years and Over1: Unpaid Family Workers,% Households1: with Earnings,% Households1: No Earnings,% Households2: with Wage or Salary Income,% Households2: No Wage or Salary Income,% Households3: with Self-Employment Income,% Households3: No Self-Employment Income,"% Households4: with Interest, Dividends, or Net Rental Income","% Households4: No Interest, Dividends, or Net Rental Income",% Households5: with Social Security Income,% Households5: No Social Security Income,% Households6: with Supplemental Security Income (Ssi),% Households6: No Supplemental Security Income (Ssi),% Households7: with Public Assistance Income,% Households7: No Public Assistance Income,% Households8: with Retirement Income,% Households8: No Retirement Income,% Households9: with Other Types of Income,% Households9: No Other Types of Income,% Families: Income Below Poverty Level,% Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Bellow Poverty Level,% Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years,"% Families: Income Below Poverty Level: Male Householder, No Wife Present","% Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","% Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","% Families: Income Below Poverty Level: Female Householder, No Husband Present","% Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","% Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years",% Families: Income At or Above Poverty Level,% Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,% Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level,% Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty,% Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level,% Population Age 65 and Over for Whom Poverty  Status Is Determined: Living in Poverty,% Population Age 65 and Over for Whom Poverty  Status Is Determined: At or Above Poverty Level,% Population for Whom Poverty Status Is Determined: Under .50,% Population for Whom Poverty Status Is Determined: .50 to .74,% Population for Whom Poverty Status Is Determined: .75 to .99,% Population for Whom Poverty Status Is Determined: 1.00 to 1.49,% Population for Whom Poverty Status Is Determined: 1.50 to 1.99,% Population for Whom Poverty Status Is Determined: 2.00 and Over,% Population for Whom Poverty Status Is Determined1: Under 1.00 (Doing Poorly),% Population for Whom Poverty Status Is Determined1: 1.00 to 1.99 (Struggling),% Population for Whom Poverty Status Is Determined1: Under 2.00 (Poor or Struggling),% Population for Whom Poverty Status Is Determined1: 2.00 and Over (Doing Ok),% White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,% White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level,% Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level,% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income Below Poverty Level,% American Indian and Alaska Native Alone  Population For&nbsp; Whom Poverty Status Is Determined: Income At or Above Poverty Level,% Asian Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,% Asian Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income Below Poverty Level,% Native Hawaiian and Other Pacific Islander Alone &nbsp; Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,% Some Other Race Alone Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,% Two or More Races Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,% Two or More Races Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income Below Poverty Level,% Hispanic or Latino Population for Whom Poverty  Status Is Determined: Income At or Above Poverty Level,"% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level","% White Alone, Not Hispanic or Latino Population  for Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level","% Workers 16 Years and Over: Car, Truck, or Van",% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Carpooled,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),% Workers 16 Years and Over: Motorcycle,% Workers 16 Years and Over: Bicycle,% Workers 16 Years and Over: Walked,% Workers 16 Years and Over: Other Means,% Workers 16 Years and Over: Worked At Home,% Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units,"% Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Drove Alone","% Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Car, Truck, or Van - Carpooled",% Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Public Transportation (Excluding Taxicab),% Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Walked,"% Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Taxicab, Motorcycle, Bicycle, or Other Means",% Workers 16 Years and Over in Households: Householder Lived in Renter-Occupied Housing Units: Worked At Home,% Workers 16 Years and Over2: Did Not Work At Home,% Workers 16 Years and Over2: Did Not Work At Home: Less than 10 Minutes,% Workers 16 Years and Over2: Did Not Work At Home: 10 to 19 Minutes,% Workers 16 Years and Over2: Did Not Work At Home: 20 to 29 Minutes,% Workers 16 Years and Over2: Did Not Work At Home: 30 to 39 Minutes,% Workers 16 Years and Over2: Did Not Work At Home: 40 to 59 Minutes,% Workers 16 Years and Over2: Did Not Work At Home: 60 to 89 Minutes,% Workers 16 Years and Over2: Did Not Work At Home: 90 or More Minutes,% Workers 16 Years and Over2: Worked At Home,% Total: No Health Insurance Coverage,% Total: with Health Insurance Coverage,% Total: with Health Insurance Coverage: Public Health Coverage,% Total: with Health Insurance Coverage: Private Health Insurance,% Population Under 18: No Health Insurance Coverage,% Population Under 18: with Health Insurance Coverage,% Population Under 18: with Health Insurance Coverage: Public Health Coverage,% Population Under 18: with Health Insurance Coverage: Private Health Insurance,% Population 18 to 24: No Health Insurance Coverage,% Population 18 to 24: with Health Insurance Coverage,% Population 18 to 24: with Health Insurance Coverage: Public Health Coverage,% Population 18 to 24: with Health Insurance Coverage: Private Health Insurance,% Population 25 to 34: No Health Insurance Coverage,% Population 25 to 34: with Health Insurance Coverage,% Population 25 to 34: with Health Insurance Coverage: Public Health Coverage,% Population 25 to 34: with Health Insurance Coverage: Private Health Insurance,% Population 35 to 64: No Health Insurance Coverage,% Population 35 to 64: with Health Insurance Coverage,% Population 35 to 64: with Health Insurance Coverage: Public Health Coverage,% Population 35 to 64: with Health Insurance Coverage: Private Health Insurance,% Population 65 or Older: No Health Insurance Coverage,% Population 65 or Older: with Health Insurance Coverage,% Population 65 or Older: with Health Insurance Coverage: Public Health Coverage,% Population 65 or Older: with Health Insurance Coverage: Private Health Insurance,% Own Children under 18 Years: Children Living with Single Parents,% Households10: 1-Person Household,% Households10: 2-Person Household,% Households10: 3-Person Household,% Households10: 4-Person Household,% Households10: 5-Person Household,% Households10: 6-Person Household,% Households10: 7-or-More Person Household
Acton,175251082,87717,7613,7613,112.5104518,67.6648247,67.69869,67.66483,0.03386772,7613,382,261,384,308,635,736,782,1339,1568,886,297,35,2699,1981,1742,239,52,187,718,444,274,2.568358651,6446,3838,0,3838,3631,207,2608,3838,0,3838,3631,13,409,485,57,338,326,169,215,355,566,210,208,280,3631,2107,732,599,181,12,0,2699,2203,496,2699,2078,621,2699,523,2176,2699,717,1982,2699,864,1835,2699,54,2645,2699,9,2690,2699,716,1983,2699,288,2411,1981,71,0,45,0,0,0,26,26,0,1910,1326,88,1238,4942,441,4501,1218,135,1083,7486,309,221,134,270,471,6081,7486,664,741,1405,6081,6534,590,5944,102,24,78,16,8,8,203,7,196,0,0,0,471,24,447,160,11,149,1411,121,1290,5634,493,5141,3596,3239,2840,399,8,0,0,0,9,340,3591,256,190,19,0,0,0,47,3596,3256,91,228,428,453,601,1041,414,340,7495,374,7121,1942,6098,1491,44,1447,208,1320,515,45,470,47,433,659,23,636,108,528,3612,262,3350,453,2992,1218,0,1218,1126,825,1129,262,2699,529,1080,474,372,170,35,39,0,0,0,99.94998426,0.050027142,5.017732825,3.42834625,5.044003678,4.045711283,8.340995665,9.667673716,10.27190332,17.58833574,20.59634835,11.63798765,3.901221595,0.459739919,73.39755465,64.54242312,8.85513153,1.926639496,6.928492034,26.60244535,16.45053724,10.15190811,59.5408005,0,59.5408005,56.32950667,3.211293826,40.4591995,0,100,0.358028091,11.26411457,13.35720187,1.569815478,9.308730377,8.978242908,4.654365189,5.92123382,9.776920958,15.58799229,5.783530708,5.728449463,7.711374277,58.02809143,20.15973561,16.49683283,4.984852658,0.330487469,81.62282327,18.37717673,76.99147833,23.00852167,19.37754724,80.62245276,26.56539459,73.43460541,32.01185624,67.98814376,2.000741015,97.99925898,0.333456836,99.66654316,26.52834383,73.47165617,10.67061875,89.32938125,3.58404846,0,2.27158001,0,0,0,1.31246845,1.31246845,0,96.41595154,6.636500754,93.36349925,8.923512748,91.07648725,11.08374384,88.91625616,4.127705049,2.952177398,1.790008015,3.606732567,6.29174459,81.23163238,8.869890462,9.898477157,18.76836762,81.23163238,9.029690848,90.97030915,23.52941176,76.47058824,50,50,3.448275862,96.55172414,0,0,5.095541401,94.9044586,6.875,93.125,8.575478384,91.42452162,8.750443734,91.24955627,90.07230256,78.97664071,11.09566185,0.22246941,0,0,0,0.250278087,9.454949944,7.128933445,5.291005291,0.529100529,0,0,0,1.308827625,90.54505006,2.530589544,6.340378198,11.90211346,12.59733037,16.71301446,28.94883204,11.51279199,9.454949944,4.989993329,95.01000667,25.91060707,81.36090727,2.951039571,97.04896043,13.95036888,88.53118712,8.737864078,91.26213592,9.126213592,84.0776699,3.490136571,96.50986343,16.38846737,80.12139605,7.253599114,92.74640089,12.54152824,82.83499446,0,100,92.44663383,67.73399015,23.20637733,19.5998518,40.0148203,17.56206002,13.78288255,6.298629122,1.296776584,1.444979622
Adams-Normandie,2015760,0,18237,18237,23432.16016,0.77828932,0.7782893,0.7782893,0,18237,966,1052,1138,664,3337,2923,2244,2087,2163,990,475,198,5420,3465,1720,1745,444,1301,1955,1034,921,2.946494465,14820,9380,0,9380,8202,1178,5440,9380,0,9380,8202,30,633,586,140,909,563,183,341,847,1909,977,837,247,8202,5886,690,1082,544,0,0,5420,4321,1099,5420,3934,1486,5420,1007,4413,5420,325,5095,5420,1012,4408,5420,436,4984,5420,257,5163,5420,456,4964,5420,439,4981,3465,784,164,36,105,91,14,479,392,87,2681,3802,1371,2431,12720,3966,8754,1663,410,1253,18185,2946,1217,1584,2033,1774,8631,18185,5747,3807,9554,8631,4450,1194,3256,3664,1327,2337,182,69,113,1396,806,590,16,11,5,8173,2233,5940,304,107,197,11730,3032,8698,1199,501,698,7966,5727,4975,752,1226,37,308,314,33,321,7950,5674,3399,352,1021,282,366,254,7966,7645,426,1273,1434,1844,1288,1035,345,321,18237,3049,15188,8361,7329,4182,275,3907,2754,1208,3366,559,2807,900,1945,2532,573,1959,814,1173,6494,1633,4861,2359,2592,1663,9,1654,1534,411,3219,1699,5420,1414,1022,1095,951,429,285,224,0,0,0,100,0,5.296923836,5.768492625,6.240061414,3.640949718,18.29796567,16.02785546,12.30465537,11.44376816,11.86050337,5.428524428,2.604595054,1.085704886,63.9298893,31.73431734,32.19557196,8.191881919,24.00369004,36.0701107,19.07749077,16.99261993,63.2928475,0,63.2928475,55.34412955,7.948717949,36.7071525,0,100,0.365764448,7.717629846,7.144598878,1.706900756,11.08266277,6.864179468,2.231163131,4.157522555,10.32674957,23.27481102,11.91172885,10.20482809,3.011460619,71.76298464,8.412582297,13.19190441,6.632528652,0,79.72324723,20.27675277,72.58302583,27.41697417,18.57933579,81.42066421,5.996309963,94.00369004,18.67158672,81.32841328,8.044280443,91.95571956,4.741697417,95.25830258,8.413284133,91.58671587,8.099630996,91.900369,22.62626263,4.733044733,1.038961039,3.03030303,2.626262626,0.404040404,13.82395382,11.31313131,2.510822511,77.37373737,36.05996844,63.94003156,31.17924528,68.82075472,24.65423933,75.34576067,16.20016497,6.692328842,8.710475667,11.17954358,9.755292824,47.46219412,31.60296948,20.9348364,52.53780588,47.46219412,26.83146067,73.16853933,36.21724891,63.78275109,37.91208791,62.08791209,57.73638968,42.26361032,68.75,31.25,27.32166891,72.67833109,35.19736842,64.80263158,25.84825234,74.15174766,41.78482068,58.21517932,71.89304544,62.45292493,9.440120512,15.39040924,0.464474015,3.866432337,3.941752448,0.414260608,4.02962591,71.37106918,42.75471698,4.427672956,12.8427673,3.547169811,4.603773585,3.194968553,95.97037409,5.347727843,15.98041677,18.0015064,23.14838062,16.16871705,12.99271906,4.330906352,4.02962591,16.71875857,83.28124143,45.84635631,40.18753084,6.575801052,93.42419895,65.85365854,28.88570062,16.60724896,83.39275104,26.73796791,57.78371955,22.63033175,77.36966825,32.14849921,46.32701422,25.14628888,74.85371112,36.32583924,39.91376655,0.541190619,99.45880938,92.24293446,24.71437162,52.78036657,26.08856089,18.85608856,20.20295203,17.54612546,7.915129151,5.258302583,4.132841328
